City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
455,Ust-Omchug,61.15,149.6333,-7.96,89,50,8.37,RU,scattered clouds
456,Kattivakkam,13.2167,80.3167,84.29,73,20,7.76,IN,few clouds
457,Santiago Del Estero,-27.7951,-64.2615,76.15,77,55,8.59,AR,broken clouds
458,Aquiraz,-3.9014,-38.3911,82.49,88,98,8.01,BR,overcast clouds
459,Wattegama,6.7989,81.4808,81.52,53,3,4.16,LK,clear sky
460,Emerald,-23.5333,148.1667,89.74,43,40,14.97,AU,scattered clouds
461,Lensk,60.7253,114.9278,9.68,88,99,7.65,RU,overcast clouds
462,Podosinovets,60.2776,47.0659,0.09,100,92,1.83,RU,snow
463,Shache,38.4167,77.2406,32.18,32,64,3.78,CN,broken clouds
464,Tilichiki,60.4667,166.1,4.78,87,100,8.28,RU,overcast clouds
465,Changji,44.0167,87.3167,3.99,85,75,2.24,CN,fog
466,Vostok,46.4856,135.8833,2.37,85,99,6.58,RU,overcast clouds
467,The Valley,18.217,-63.0578,77.83,74,27,15.75,AI,scattered clouds
468,Mahajanga,-15.7167,46.3167,80.62,83,20,6.91,MG,few clouds
469,Knyaze-Volkonskoye,48.4642,135.4567,1.74,87,80,3.42,RU,broken clouds
470,Los Llanos De Aridane,28.6585,-17.9182,61.12,63,0,11.01,ES,clear sky
471,Progreso,21.2833,-89.6667,78.12,76,0,13.62,MX,clear sky
472,Vrontou,40.1922,22.4328,39.02,51,39,1.12,GR,scattered clouds
473,Tres Coracoes,-21.6969,-45.2533,64.36,92,99,1.14,BR,overcast clouds
474,Kamenka,51.3223,42.7678,26.74,97,100,9.53,RU,overcast clouds
475,Mitu,1.1983,-70.1733,70.74,99,75,1.21,CO,broken clouds
476,Norwich,52.6278,1.2983,49.24,84,20,12.66,GB,few clouds
477,Mpika,-11.8343,31.4529,62.08,98,100,6.82,ZM,light rain
478,Paciran,-6.8767,112.3761,85.59,67,82,7.02,ID,broken clouds
479,Guiren,33.6697,118.1889,51.01,34,0,7.76,CN,clear sky
480,Mancheral,18.8667,79.4333,80.26,28,6,6.44,IN,clear sky
481,Foz,43.5692,-7.2544,52.07,83,100,5.06,ES,overcast clouds
482,Rocha,-34.4833,-54.3333,70.09,96,100,10.51,UY,overcast clouds
483,Craig,40.5153,-107.5464,7.54,77,0,0.0,US,clear sky
484,Valle De Allende,26.9333,-105.4,40.37,57,0,8.08,MX,clear sky
485,Tamworth,52.634,-1.6959,49.62,91,100,8.01,GB,moderate rain
486,Raudeberg,61.9875,5.1352,38.07,93,100,10.0,NO,light rain
487,Port Hawkesbury,45.6169,-61.3485,38.91,99,100,3.0,CA,overcast clouds
488,Lavrentiya,65.5833,-171.0,1.6,55,0,22.28,RU,clear sky
489,Mangan,27.5167,88.5333,49.95,98,100,1.99,IN,light rain
490,College,64.8569,-147.8028,2.86,56,40,8.05,US,scattered clouds
491,Rivadavia,-33.1905,-68.4608,73.87,69,64,10.76,AR,broken clouds
492,Mayo,38.8876,-76.5119,61.11,93,75,1.99,US,broken clouds
493,Sabha,27.0377,14.4283,45.0,72,0,8.99,LY,clear sky
494,Korla,41.7597,86.1469,29.41,35,100,5.77,CN,overcast clouds
495,Bukama,-9.2,25.85,67.71,98,100,2.01,CD,overcast clouds
496,Tutin,42.9903,20.3314,18.9,81,100,5.03,RS,overcast clouds
497,Malindi,-3.2175,40.1191,78.91,85,75,5.82,KE,broken clouds
498,Pershotravneve,51.3929,28.8684,7.03,99,78,2.84,UA,broken clouds
499,Marsa Matruh,31.3525,27.2453,56.21,63,85,30.2,EG,overcast clouds
500,Kastamonu,41.5,33.6667,28.15,95,100,5.08,TR,light snow
501,Ostrovnoy,68.0531,39.5131,7.7,96,100,6.26,RU,overcast clouds
502,Laguna,38.421,-121.4238,51.76,74,0,0.0,US,clear sky
503,San Cristobal,7.7669,-72.225,73.58,72,78,1.86,VE,broken clouds
504,Quime,-16.9833,-67.2167,51.93,92,98,2.98,BO,overcast clouds
505,Luderitz,-26.6481,15.1594,68.47,68,3,13.85,NA,clear sky
506,Marystown,47.1666,-55.1483,39.85,100,100,1.99,CA,overcast clouds
507,Sabang,5.8933,95.3214,82.74,73,78,16.33,ID,broken clouds
508,Arman,59.7,150.1667,8.89,73,81,11.59,RU,broken clouds
509,Akyab,20.15,92.9,75.96,43,0,6.44,MM,clear sky
510,Bambanglipuro,-7.95,110.2833,79.61,72,98,3.2,ID,overcast clouds
511,Lichtenfels,50.1457,11.0593,41.61,96,97,1.01,DE,overcast clouds
512,Yenagoa,4.9247,6.2642,75.81,88,8,2.28,NG,clear sky
513,Palauig,15.435,119.9045,83.89,64,62,6.64,PH,broken clouds
514,Jaltepec,19.7333,-98.6333,60.22,55,20,4.85,MX,few clouds
515,Salto,-31.3833,-57.9667,72.88,89,45,1.99,UY,scattered clouds
516,Gijon,43.5357,-5.6615,55.8,86,92,3.0,ES,overcast clouds
517,Baiyin,36.5583,104.2081,27.48,28,81,2.73,CN,broken clouds
518,Shu,43.5983,73.7614,36.37,65,4,1.9,KZ,clear sky
519,Leningradskiy,69.3833,178.4167,-10.26,82,3,7.45,RU,clear sky
520,Neuquen,-38.9516,-68.0591,69.69,68,0,4.61,AR,clear sky
521,Nanchang,28.6833,115.8833,44.58,72,99,5.82,CN,overcast clouds
522,Columbia,34.0007,-81.0348,67.48,82,0,9.22,US,clear sky
523,Gat,31.61,34.7642,52.39,3,10,15.37,IL,clear sky
524,Iberia,29.9502,-91.7507,41.0,87,100,18.41,US,overcast clouds
525,Acapulco,16.8634,-99.8901,76.82,78,0,4.61,MX,clear sky
526,Hongjiang,27.11,109.9956,50.67,57,64,4.23,CN,broken clouds
527,Yulara,-25.2406,130.9889,82.24,23,90,16.11,AU,overcast clouds
528,Bentiu,9.2333,29.8333,74.55,25,44,4.7,SS,scattered clouds
529,Brcko,44.8728,18.8083,34.14,69,100,4.83,BA,overcast clouds
530,Banjar,-8.19,114.9675,82.26,61,87,5.01,ID,overcast clouds
531,Saint-Francois,46.4154,3.9054,40.68,88,100,4.61,FR,overcast clouds
532,Rock Springs,41.5875,-109.2029,13.23,67,0,8.99,US,clear sky
533,Novonukutskiy,53.7002,102.7117,5.76,91,80,1.54,RU,broken clouds
534,Ahvaz,31.3203,48.6693,55.35,71,0,2.3,IR,clear sky
535,Lere,10.387,8.5726,59.18,18,1,8.77,NG,clear sky
536,Zhengjiatun,43.5064,123.5064,9.21,61,14,8.41,CN,few clouds
537,Fountain,38.6822,-104.7008,18.68,71,0,9.22,US,clear sky
538,Quetigny,47.3167,5.1167,42.53,93,100,5.75,FR,overcast clouds
539,Tigil,57.8,158.6667,10.85,94,79,3.02,RU,broken clouds
540,Basco,20.4487,121.9702,75.36,74,82,18.52,PH,broken clouds
541,Ust-Nera,64.5667,143.2,-11.24,95,86,3.2,RU,overcast clouds
542,Skjervoy,70.0311,20.9714,19.18,73,77,36.37,NO,broken clouds
543,Vostochnyy,55.8167,37.8667,19.67,98,98,2.75,RU,snow
544,Tarauaca,-8.1614,-70.7656,71.33,99,99,2.53,BR,overcast clouds
545,Asyut,27.181,31.1837,49.14,56,2,12.08,EG,clear sky
546,Sheregesh,52.9209,87.9869,17.2,86,85,2.53,RU,overcast clouds
547,Erenhot,43.6475,111.9767,8.73,66,10,9.42,CN,clear sky
548,Avera,33.194,-82.5271,69.71,78,100,15.55,US,overcast clouds
549,Jacqueville,5.2052,-4.4146,80.51,79,4,1.32,CI,clear sky
550,Sur,22.5667,59.5289,72.16,40,0,3.71,OM,clear sky
551,Atbasar,51.8,68.3333,6.26,83,94,5.88,KZ,overcast clouds
552,Urubicha,-15.3833,-62.95,71.87,98,92,3.27,BO,overcast clouds
553,Oktyabrskoye,43.0645,44.7417,28.54,93,100,4.47,RU,overcast clouds
554,Boddam,57.4667,-1.7833,37.38,71,24,19.19,GB,few clouds
555,Suffolk,40.8668,-72.7996,51.28,94,100,5.99,US,overcast clouds
556,Kloulklubed,7.0419,134.2556,86.5,73,21,17.34,PW,few clouds
557,Tokonou,9.65,-9.7833,64.22,18,17,3.65,GN,few clouds
558,Nizhneudinsk,54.9076,99.0276,17.47,79,47,1.59,RU,scattered clouds
559,Saint-Raphael,19.4333,-72.2,65.43,98,41,3.56,HT,scattered clouds
560,Zhangye,38.9342,100.4517,26.35,28,85,1.79,CN,overcast clouds
561,Sinop,41.7711,34.8709,31.42,97,100,9.26,TR,light snow
562,Kismayo,-0.3582,42.5454,80.19,78,74,18.75,SO,broken clouds
563,Santa Rosa,14.3122,121.1114,90.09,56,74,14.16,PH,broken clouds
564,Lincoln,40.8,-96.667,12.02,52,0,1.01,US,clear sky
565,Muscat,23.6139,58.5922,62.62,40,2,3.85,OM,clear sky
566,Karpogory,64.0019,44.4451,-6.11,100,91,2.64,RU,overcast clouds
567,Vermilion,40.1667,-87.7506,19.99,83,0,10.0,US,clear sky
568,Gigmoto,13.7796,124.39,77.95,89,100,9.44,PH,moderate rain
569,Maribo,54.7766,11.5002,42.94,95,100,16.49,DK,overcast clouds
570,Luangwa,-15.6167,30.4167,75.2,90,95,1.01,ZM,light rain
571,Kirkwood,38.5834,-90.4068,17.94,87,75,4.0,US,broken clouds
572,Ossora,59.2353,163.0719,11.66,77,100,10.85,RU,overcast clouds
573,Innisfail,-17.5333,146.0333,80.4,89,100,3.06,AU,light rain
574,General Pico,-35.6566,-63.7568,65.82,89,75,13.73,AR,light rain
575,Vestmannaeyjar,63.4427,-20.2734,27.55,74,39,30.78,IS,scattered clouds
576,Dubbo,-32.25,148.6167,78.93,31,75,12.66,AU,broken clouds
577,Fayaoue,-20.65,166.5333,79.2,88,100,9.57,NC,moderate rain
578,Xinzhou,38.4092,112.7333,29.05,23,0,8.16,CN,clear sky
579,Muisne,0.6,-80.0333,76.59,86,94,7.9,EC,overcast clouds
580,Kaeo,-35.1,173.7833,75.33,85,97,9.26,NZ,overcast clouds
581,Molchanovo,57.5817,83.7692,12.09,90,96,9.53,RU,overcast clouds
582,Dwarka,22.2394,68.9678,71.44,43,3,6.69,IN,clear sky
583,Tingo Maria,-9.2895,-76.0088,68.13,97,99,1.48,PE,overcast clouds
584,Jiangyou,31.7667,104.7167,49.57,56,36,5.28,CN,scattered clouds
585,Haines Junction,60.7522,-137.5108,-4.05,77,100,1.14,CA,overcast clouds
586,Oranjemund,-28.55,16.4333,63.46,81,3,18.19,NA,clear sky
587,Puertollano,38.6871,-4.1073,48.15,74,53,3.09,ES,broken clouds
588,Dhidhdhoo,6.8833,73.1,80.92,70,13,8.93,MV,few clouds
589,Chingirlau,51.095,54.0814,24.26,84,100,14.29,KZ,overcast clouds
590,Marawi,7.9986,124.2928,72.64,81,100,3.04,PH,overcast clouds
591,Huron,41.1501,-82.5499,21.87,91,100,17.18,US,light snow
592,Doha,25.2867,51.5333,62.58,87,3,2.3,QA,clear sky
593,Brae,60.3964,-1.353,37.31,59,87,34.02,GB,overcast clouds
594,Ayia Galini,35.1,24.6833,51.39,58,74,21.99,GR,broken clouds
595,San Antonio,29.4241,-98.4936,27.59,78,0,1.01,US,clear sky
596,Sao Filipe,14.8961,-24.4956,72.43,75,0,6.51,CV,clear sky
597,Barcelona,41.3888,2.159,53.55,76,0,10.36,ES,clear sky
598,Micheweni,-4.9667,39.8333,81.25,76,99,10.56,TZ,overcast clouds
599,Panaba,21.2833,-88.2667,70.41,96,0,7.11,MX,clear sky
600,Oranjestad,12.524,-70.027,78.75,83,40,17.27,AW,scattered clouds
601,Oum Hadjer,13.2954,19.6966,59.14,21,5,11.5,TD,clear sky
602,Puerto Leguizamo,-0.1934,-74.7819,72.97,96,94,2.08,CO,overcast clouds
603,Abha,18.2164,42.5053,51.62,93,12,0.0,SA,few clouds
604,Ust-Kulom,61.6864,53.6902,0.01,100,88,2.39,RU,overcast clouds
605,Xanten,51.6667,6.45,46.26,92,100,14.72,DE,overcast clouds
606,Palmer,42.1584,-72.3287,48.45,86,100,3.44,US,moderate rain
607,Panyutyne,48.9333,36.2833,25.66,96,100,9.33,UA,light snow
608,Uniontown,39.9001,-79.7164,38.07,63,100,1.99,US,snow
609,Bosaso,11.2842,49.1816,73.38,78,20,0.0,SO,few clouds
610,Healdsburg,38.6105,-122.8692,50.31,77,0,3.44,US,clear sky
611,Provost,52.3501,-110.2683,-9.98,95,99,3.0,CA,overcast clouds
612,Promyshlennaya,54.9159,85.6385,8.56,94,86,4.94,RU,overcast clouds
613,Tarata,-17.6167,-66.0167,56.68,69,100,4.9,BO,overcast clouds
614,Barkhan,29.8977,69.5256,53.4,13,0,2.73,PK,clear sky
615,Agadir,30.4202,-9.5982,64.85,43,90,7.45,MA,overcast clouds
616,Vylkove,45.4021,29.586,28.27,75,1,7.07,UA,clear sky
617,Sorland,67.667,12.6934,24.55,95,100,31.5,NO,light snow
618,Andros Town,24.7,-77.7667,67.96,69,18,19.93,BS,few clouds
619,Vanimo,-2.6741,141.3028,85.26,64,54,5.88,PG,broken clouds
620,Haapsalu,58.9431,23.5414,24.91,90,60,13.27,EE,broken clouds
621,Cochrane,51.1834,-114.4687,7.21,73,100,12.66,CA,overcast clouds
622,Teguise,29.0605,-13.564,66.42,60,0,8.05,ES,clear sky
623,Arlit,18.7369,7.3853,52.54,21,3,5.61,NE,clear sky
624,Santa Isabel,-23.3156,-46.2214,72.66,99,86,2.1,BR,overcast clouds
625,Ahuimanu,21.4447,-157.8378,76.71,69,75,1.01,US,broken clouds
626,Lusambo,-4.9667,23.45,66.88,98,100,4.59,CD,overcast clouds
627,Jibuti,11.5,42.5,65.62,60,67,11.32,DJ,broken clouds
628,Dakar,14.6937,-17.4441,70.68,56,0,7.38,SN,clear sky
629,Hobe Sound,27.0595,-80.1364,75.15,81,0,5.75,US,clear sky
630,Tadine,-21.55,167.8833,77.34,90,100,4.85,NC,light rain
631,Tema,5.667,-0.0166,81.01,89,14,5.75,GH,few clouds
632,Zarand,30.8127,56.564,53.17,18,0,4.38,IR,clear sky
633,Voh,-20.9667,164.7,85.17,75,92,1.39,NC,overcast clouds
634,Dumas,35.8656,-101.9732,6.22,85,0,6.91,US,clear sky
635,Tahta,26.7693,31.5021,49.5,55,3,11.05,EG,clear sky
636,Carupano,10.6678,-63.2585,74.46,86,6,11.16,VE,clear sky
637,Kearney,40.6995,-99.0815,13.15,49,0,5.99,US,clear sky
638,Xiaoweizhai,26.1903,107.5125,41.49,70,100,4.99,CN,overcast clouds
639,Shangrao,28.4532,117.9686,39.42,96,100,0.47,CN,overcast clouds
640,Veraval,20.9,70.3667,70.52,32,10,1.86,IN,clear sky
641,Kovdor,67.5662,30.4758,-0.98,100,94,3.27,RU,overcast clouds
642,Mackenzie,55.2999,-123.1698,10.62,85,100,3.44,CA,overcast clouds
643,Roma,43.2128,-75.4557,28.96,92,100,4.61,US,snow
644,Ayame,5.6083,-3.1563,71.37,97,9,0.96,CI,clear sky
645,Nyurba,63.2842,118.3319,-15.21,96,88,2.8,RU,overcast clouds
646,San Andres,12.5847,-81.7006,80.31,73,18,18.19,CO,few clouds
647,Svetlogorsk,52.6333,29.7333,2.28,100,82,3.98,BY,broken clouds
648,Slave Lake,55.2834,-114.769,-2.22,60,100,14.97,CA,overcast clouds
649,Morlaix,48.5833,-4.0,50.16,87,100,13.8,FR,overcast clouds
650,Rock Sound,24.9,-76.2,74.8,62,47,18.01,BS,scattered clouds
651,Olafsvik,64.8945,-23.7142,27.59,74,94,25.26,IS,overcast clouds
652,Ginir,7.1333,40.7,63.27,22,88,4.25,ET,overcast clouds
653,Okhotsk,59.3833,143.3,11.1,74,80,14.99,RU,broken clouds
654,Moron,-34.6534,-58.6198,71.98,92,1,4.38,AR,clear sky
655,Greenwood,34.1668,-82.1165,66.79,75,100,5.99,US,moderate rain
656,Sisimiut,66.9395,-53.6735,9.82,81,91,21.92,GL,overcast clouds
657,Waingapu,-9.6567,120.2641,88.27,63,52,15.95,ID,broken clouds
658,Mugumu,-1.85,34.7,61.12,89,100,3.18,TZ,overcast clouds
659,Norton Shores,43.1689,-86.2639,15.4,61,75,1.01,US,broken clouds
660,Palafrugell,41.9174,3.1631,53.71,77,90,3.58,ES,overcast clouds
661,Yichun,47.7,128.9,4.71,66,87,9.1,CN,overcast clouds
662,Weinan,34.5036,109.5089,44.29,23,47,8.77,CN,scattered clouds
663,Sikonge,-5.6333,32.7667,64.49,96,100,1.61,TZ,moderate rain
664,Ashland,40.8167,-82.2665,22.26,94,100,16.82,US,light snow
665,Kandrian,-6.2167,149.55,88.27,61,73,16.82,PG,broken clouds
666,Carutapera,-1.195,-46.02,76.33,89,100,6.29,BR,overcast clouds
667,Lerwick,60.1545,-1.1494,37.4,61,82,34.94,GB,broken clouds
668,Bahile,9.9995,118.7878,86.2,62,58,8.55,PH,broken clouds
669,Khandbari,27.3747,87.2039,55.96,69,100,1.74,NP,light rain
670,Manta,-0.95,-80.7333,76.78,83,40,3.44,EC,scattered clouds
671,Cuamba,-14.8031,36.5372,73.6,84,74,1.48,MZ,broken clouds
672,Charleston,32.7766,-79.9309,69.03,91,75,5.01,US,broken clouds
673,Krasnaya Poyma,55.0014,39.08,11.52,97,100,4.76,RU,overcast clouds
674,Kamina,-8.7386,24.9906,62.83,97,100,2.04,CD,overcast clouds
675,Maumere,-8.6199,122.2111,84.13,73,76,10.31,ID,broken clouds
676,Lac Du Bonnet,50.2536,-96.0612,-4.59,98,100,4.74,CA,light snow
677,Sokoto,13.0609,5.239,59.63,18,0,16.49,NG,clear sky
678,Nemuro,43.3236,145.575,27.03,63,54,11.68,JP,broken clouds
679,Mazagao,-0.115,-51.2894,78.85,98,100,2.84,BR,overcast clouds
680,Olenino,56.2092,33.4889,1.36,100,93,4.14,RU,overcast clouds
681,Garowe,8.4054,48.4845,67.71,40,2,9.91,SO,clear sky
682,Diego De Almagro,-26.3667,-70.05,62.15,41,0,1.7,CL,clear sky
683,Changli,39.7042,119.1506,25.38,28,1,10.36,CN,clear sky
684,Itarema,-2.9248,-39.9167,77.47,86,83,9.48,BR,broken clouds
685,Sobolevo,54.4299,31.8996,1.71,100,95,5.48,RU,overcast clouds
